Date,name,category,value
2/6/2015,THAILAND,"OTHER, LOLIGO, OCTOPUS, SHRIMP","38,360"
2/7/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,667"
2/7/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","39,226"
2/7/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","17,767"
2/7/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","16,609"
2/7/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","16,546"
2/7/2015,JAMAICA,LOBSTER,"18,647"
2/8/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","27,668"
2/8/2015,CHILE,MUSSELS,"39,315"
2/8/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","27,884"
2/8/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","45,342"
2/8/2015,CHINA,"SAURY, OCTOPUS, ROE, SQUID, CUTTLEFISH, MACKEREL","168,520"
2/8/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","39,916"
2/8/2015,CHINA,"CRAB, CRABMEAT, OTHER, FISH, BASS, TUNA, PASTEURIZED","44,092"
2/8/2015,COLOMBIA,OCTOPUS,"7,101"
2/8/2015,ITALY,"OCTOPUS, SQUID","58,537"
2/8/2015,PORTUGAL,"COD, FISH, OCTOPUS","49,198"
2/8/2015,PORTUGAL,OCTOPUS,"48,843"
2/8/2015,SPAIN,OCTOPUS,"55,803"
2/8/2015,SPAIN,"OCTOPUS, SARDINE, SQUID","34,286"
2/8/2015,THAILAND,"CRAB, CRABMEAT","42,868"
2/8/2015,THAILAND,"CRAB, CRABMEAT","42,868"
2/8/2015,THAILAND,"CRAB, CRABMEAT","39,595"
2/9/2015,CANADA,LOBSTER,"37,661"
2/9/2015,CHILE,MUSSELS,"40,146"
2/9/2015,CHILE,MUSSELS,"40,785"
2/9/2015,CHILE,MUSSELS,"40,785"
2/9/2015,CHILE,MUSSELS,"33,510"
2/9/2015,CHILE,MUSSELS,"40,146"
2/9/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","29,894"
2/9/2015,HONDURAS,LOBSTER,"12,840"
2/9/2015,HONDURAS,LOBSTER,"17,940"
2/9/2015,HONDURAS,LOBSTER,"14,400"
2/9/2015,HONDURAS,LOBSTER,"18,400"
2/9/2015,INDIA,OCTOPUS,"42,924"
2/9/2015,INDIA,OCTOPUS,"44,240"
2/9/2015,PHILIPPINES,"CRAB, PASTEURIZED, CRABMEAT","36,032"
2/9/2015,SINGAPORE,"CRAB, PASTEURIZED, CRABMEAT","36,032"
2/9/2015,SOUTH KOREA,"CRAB, CRABMEAT","28,351"
2/10/2015,BAHAMAS,LOBSTER,"32,399"
2/10/2015,BAHAMAS,LOBSTER,"32,399"
2/10/2015,BAHAMAS,LOBSTER,"36,120"
2/10/2015,CHILE,MUSSELS,"42,536"
2/10/2015,CHILE,MUSSELS,"46,429"
2/10/2015,CHILE,MUSSELS,"47,857"
2/10/2015,CHILE,MUSSELS,"41,945"
2/10/2015,CHILE,"MUSSELS, SALMON","47,289"
2/10/2015,CHILE,"MUSSELS, SALMON","46,341"
2/10/2015,CHILE,"FISH, MUSSELS","43,814"
2/10/2015,CHILE,MUSSELS,"50,706"
2/10/2015,CHILE,"FISH, MUSSELS","43,812"
2/10/2015,INDIA,OCTOPUS,"60,816"
2/10/2015,MAURITIUS,TOOTHFISH,"28,433"
2/10/2015,NEW ZEALAND,MUSSELS,"38,102"
2/10/2015,NEW ZEALAND,MUSSELS,"49,617"
2/10/2015,NEW ZEALAND,MUSSELS,"49,617"
2/10/2015,NEW ZEALAND,MUSSELS,"38,102"
2/11/2015,CHILE,MUSSELS,"40,785"
2/11/2015,CHILE,MUSSELS,"36,155"
2/11/2015,CHILE,MUSSELS,"36,387"
2/11/2015,CHILE,MUSSELS,"36,387"
2/11/2015,CHILE,MUSSELS,"76,231"
2/11/2015,MEXICO,OCTOPUS,"113,422"
2/11/2015,MEXICO,OCTOPUS,"56,702"
2/11/2015,MEXICO,OCTOPUS,"56,724"
2/11/2015,MEXICO,OCTOPUS,"56,713"
2/11/2015,MEXICO,OCTOPUS,"51,186"
2/11/2015,MEXICO,OCTOPUS,"58,091"
2/11/2015,MEXICO,OCTOPUS,"55,556"
2/11/2015,MEXICO,OCTOPUS,"58,091"
2/11/2015,MEXICO,OCTOPUS,"55,556"
2/11/2015,REUNION ISLAND,"PATAGONIAN, BASS, TOOTHFISH","41,477"
2/11/2015,REUNION ISLAND,"PATAGONIAN, BASS, TOOTHFISH","44,674"
2/11/2015,REUNION ISLAND,"PATAGONIAN, BASS, TOOTHFISH","39,118"
2/11/2015,REUNION ISLAND,"PATAGONIAN, BASS, TOOTHFISH","39,824"
2/11/2015,REUNION ISLAND,"PATAGONIAN, BASS, TOOTHFISH","44,683"
2/11/2015,SPAIN,OCTOPUS,"27,361"
2/11/2015,ST. VINCENT,"LOBSTER, CONCH","4,195"
2/12/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","51,451"
2/12/2015,CHINA,LOBSTER,"36,596"
2/12/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","45,585"
2/12/2015,MEXICO,OCTOPUS,"35,821"
2/12/2015,NICARAGUA,LOBSTER,"16,799"
2/12/2015,NICARAGUA,LOBSTER,"15,200"
2/12/2015,NICARAGUA,"CONCH, LOBSTER, MAHI MAHI","30,150"
2/12/2015,PHILIPPINES,OCTOPUS,"42,990"
2/13/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","39,454"
2/13/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","46,396"
2/13/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","46,253"
2/13/2015,INDONESIA,"CRAB, CRABMEAT","49,833"
2/13/2015,INDONESIA,"CRAB, CRABMEAT","49,833"
2/13/2015,JAPAN,"FISH, CRAB, CRABMEAT","36,755"
2/13/2015,JAPAN,"CRAWFISH, OCTOPUS, SCALLOP","13,411"
2/13/2015,NEW ZEALAND,MUSSELS,"38,102"
2/13/2015,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","49,383"
2/13/2015,SPAIN,OCTOPUS,"22,755"
2/13/2015,SPAIN,OCTOPUS,"20,948"
2/13/2015,SPAIN,"FISH, OCTOPUS","26,274"
2/14/2015,BAHAMAS,LOBSTER,"33,999"
2/14/2015,CHINA,"CRAB, CRABMEAT, SURIMI","41,229"
2/14/2015,CHINA,"CRAB, CRABMEAT","41,229"
2/14/2015,HONG KONG,"CRAB, CRABMEAT, MUSSELS, OCTOPUS, SHRIMP, SQUID","40,344"
2/14/2015,HONG KONG,"CRAB, CRABMEAT, MUSSELS, OCTOPUS, SHRIMP, SQUID","40,344"
2/14/2015,HONG KONG,"CRAB, CRABMEAT, MUSSELS, OCTOPUS, SHRIMP, SQUID","40,344"
2/14/2015,HONG KONG,"CRAB, CRABMEAT, MUSSELS, OCTOPUS, SHRIMP, SQUID","40,344"
2/14/2015,PERU,"CRUSTACEANS, MOLLUSCS, OCTOPUS","43,585"
2/15/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,105"
2/15/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,477"
2/15/2015,HONDURAS,LOBSTER,"45,120"
2/15/2015,HONDURAS,LOBSTER,"15,080"
2/15/2015,INDIA,OCTOPUS,"43,651"
2/15/2015,INDIA,"CRAB, CRABMEAT, PASTEURIZED","26,235"
2/15/2015,INDIA,"GROUPER, OCTOPUS","47,132"
2/15/2015,INDIA,"CRABMEAT, CRAB, PASTEURIZED","32,408"
2/15/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","12,452"
2/15/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","5,057"
2/15/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","11,689"
2/15/2015,MALAYSIA,"CUTTLEFISH, FISH, LOBSTER","40,966"
2/15/2015,NEW ZEALAND,MUSSELS,"38,102"
2/15/2015,NEW ZEALAND,MUSSELS,"38,102"
2/15/2015,NEW ZEALAND,MUSSELS,"38,580"
2/15/2015,SPAIN,OCTOPUS,"47,789"
2/15/2015,THAILAND,"OTHER, LOLIGO, OCTOPUS, SHRIMP","30,212"
2/16/2015,CHILE,MUSSELS,"44,099"
2/16/2015,CHILE,MUSSELS,"40,146"
2/16/2015,CHILE,"CRAB, CRABMEAT","19,456"
2/16/2015,CHILE,MUSSELS,"37,258"
2/16/2015,CHILE,MUSSELS,"33,510"
2/16/2015,CHILE,MUSSELS,"33,510"
2/16/2015,CHILE,MUSSELS,"41,579"
2/16/2015,CHILE,MUSSELS,"40,785"
2/16/2015,SPAIN,OCTOPUS,"49,362"
2/17/2015,BAHAMAS,"LOBSTER, CRAB","39,899"
2/17/2015,CHILE,"FISH, MUSSELS, OTHER","42,595"
2/17/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","41,219"
2/17/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","44,392"
2/17/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","42,990"
2/17/2015,CHINA,"CRAB, SCALLOP, BREADED, CRABMEAT","54,013"
2/17/2015,CHINA,OCTOPUS,"46,605"
2/17/2015,CHINA TAIWAN,"JELLYFISH, OCTOPUS, SQUID, OTHER","34,171"
2/17/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","46,826"
2/17/2015,MALAYSIA,"OCTOPUS, SQUID","40,073"
2/17/2015,NEW ZEALAND,MUSSELS,"38,102"
2/17/2015,NEW ZEALAND,MUSSELS,"12,346"
2/17/2015,PHILIPPINES,"CRAB, PASTEURIZED, CRABMEAT","36,032"
2/17/2015,THAILAND,"OCTOPUS, FISH, SOLE","48,409"
2/18/2015,CHILE,MUSSELS,"36,707"
2/18/2015,CHILE,MUSSELS,"36,217"
2/18/2015,CHILE,MUSSELS,"41,892"
2/18/2015,CHINA,"CRAB, CRABMEAT","39,149"
2/18/2015,CHINA,MUSSELS,"20,430"
2/18/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","29,114"
2/18/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","45,942"
2/18/2015,MEXICO,OCTOPUS,"7,026"
2/18/2015,MEXICO,"FISH, OCTOPUS","35,786"
2/18/2015,MEXICO,OCTOPUS,"51,649"
2/18/2015,MEXICO,"FISH, OCTOPUS","21,525"
2/18/2015,NICARAGUA,"LOBSTER, SHRIMP","13,196"
2/18/2015,NICARAGUA,LOBSTER,"9,685"
2/18/2015,PHILIPPINES,OCTOPUS,"43,874"
2/18/2015,SOUTH AFRICA,LOBSTER,"28,201"
2/18/2015,SPAIN,OCTOPUS,"49,026"
2/18/2015,THAILAND,"CRAB, PASTEURIZED, CRABMEAT","46,098"
2/19/2015,CHILE,MUSSELS,"43,642"
2/19/2015,COLOMBIA,OCTOPUS,"32,094"
2/19/2015,INDONESIA,OCTOPUS,"47,315"
2/19/2015,ITALY,OCTOPUS,"1,567"
2/19/2015,NICARAGUA,LOBSTER,"18,638"
2/19/2015,NICARAGUA,"LOBSTER, CONCH","28,200"
2/19/2015,NICARAGUA,LOBSTER,"19,366"
2/19/2015,PORTUGAL,"CAVIAR, OCTOPUS, SQUID, SARDINE","37,778"
2/19/2015,PORTUGAL,OCTOPUS,"58,034"
2/19/2015,VIETNAM,OCTOPUS,"51,147"
2/20/2015,CHINA,"CRAB, CRABMEAT, SURIMI, FISH","41,076"
2/20/2015,CHINA,"CRAB, CRABMEAT, SURIMI","41,228"
2/20/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","31,301"
2/20/2015,INDIA,OCTOPUS,"73,744"
2/20/2015,INDONESIA,"CRAB, CRABMEAT","40,029"
2/20/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","39,233"
2/20/2015,INDONESIA,OCTOPUS,"48,722"
2/20/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","16,466"
2/20/2015,NEW ZEALAND,MUSSELS,"38,102"
2/20/2015,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","45,100"
2/20/2015,PHILIPPINES,OCTOPUS,"39,683"
2/20/2015,THAILAND,LOBSTER,"40,406"
2/21/2015,CHILE,MUSSELS,"41,486"
2/21/2015,CHILE,MUSSELS,"46,213"
2/21/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","43,982"
2/21/2015,CHINA,"CRAB, CRABMEAT","42,439"
2/21/2015,INDONESIA,"OCTOPUS, SNAPPER","45,137"
2/21/2015,INDONESIA,"OCTOPUS, OTHER","44,800"
2/21/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","50,300"
2/21/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","50,300"
2/21/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","50,300"
2/21/2015,JAPAN,"CRAB, FISH, CRABMEAT","41,440"
2/21/2015,SINGAPORE,"CRAB, PASTEURIZED, CRABMEAT","46,297"
2/22/2015,CHILE,MUSSELS,"40,459"
2/22/2015,CHILE,"LOBSTER, LANGOSTINO","40,598"
2/22/2015,CHILE,MUSSELS,"41,892"
2/22/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,477"
2/22/2015,CHINA,"CRAB, CRABMEAT","44,092"
2/22/2015,JAPAN,OCTOPUS,"32,011"
2/23/2015,BELIZE,"LOBSTER, CONCH","24,200"
2/23/2015,CHILE,MUSSELS,"41,486"
2/23/2015,CHILE,MUSSELS,"34,687"
2/23/2015,CHILE,MUSSELS,"44,099"
2/23/2015,CHILE,MUSSELS,"46,429"
2/23/2015,CHILE,MUSSELS,"42,062"
2/23/2015,CHILE,"SALMON, CRABMEAT","50,706"
2/23/2015,CHILE,MUSSELS,"40,785"
2/23/2015,CHILE,MUSSELS,"40,785"
2/23/2015,CHILE,MUSSELS,"40,785"
2/23/2015,CHILE,MUSSELS,"45,809"
2/23/2015,CHINA,"CRAB, CRABMEAT","29,101"
2/23/2015,CHINA,OCTOPUS,"48,642"
2/23/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,667"
2/23/2015,HONDURAS,LOBSTER,"39,600"
2/23/2015,INDIA,"BREAM, CRAB, THREADFIN, CRABMEAT","44,000"
2/23/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","38,977"
2/23/2015,JAPAN,"CRAB, CRABMEAT","31,319"
2/23/2015,MEXICO,"CRAB, CRABMEAT","24,984"
2/23/2015,NEW ZEALAND,MUSSELS,"39,368"
2/23/2015,NEW ZEALAND,MUSSELS,"38,404"
2/23/2015,NEW ZEALAND,MUSSELS,"50,205"
2/23/2015,PERU,"OCTOPUS, SQUID","45,305"
2/23/2015,PHILIPPINES,OCTOPUS,"45,635"
2/23/2015,SINGAPORE,"CRAB, FISH, CRABMEAT","41,601"
2/23/2015,SPAIN,OCTOPUS,"52,562"
2/23/2015,SPAIN,OCTOPUS,"49,215"
2/24/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","37,513"
2/24/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","42,708"
2/24/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","30,210"
2/24/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","29,253"
2/24/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","48,362"
2/24/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","41,949"
2/24/2015,BAHAMAS,"LOBSTER, CRAB","40,000"
2/24/2015,CHILE,"SALMON, MUSSELS","41,674"
2/24/2015,CHILE,MUSSELS,"54,013"
2/24/2015,CHILE,MUSSELS,"54,013"
2/24/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","48,653"
2/24/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","50,300"
2/24/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","48,964"
2/24/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","41,189"
2/24/2015,JAPAN,"CRAB, CRABMEAT","39,903"
2/24/2015,NEW ZEALAND,"PATAGONIAN, TOOTHFISH","30,911"
2/24/2015,NEW ZEALAND,MUSSELS,"38,102"
2/24/2015,NEW ZEALAND,MUSSELS,"38,102"
2/24/2015,NEW ZEALAND,MUSSELS,"38,102"
2/24/2015,NEW ZEALAND,MUSSELS,"33,338"
2/24/2015,NEW ZEALAND,MUSSELS,"46,865"
2/24/2015,PHILIPPINES,"SHRIMP, CRAB, CRABMEAT","38,580"
2/25/2015,CANADA,LOBSTER,"36,058"
2/25/2015,CHINA,"CRAB, CRABMEAT","30,476"
2/25/2015,CHINA,OCTOPUS,"198,720"
2/25/2015,CHINA,LOBSTER,"10,141"
2/25/2015,CHINA,"CRAB, CRABMEAT","19,841"
2/25/2015,HONG KONG,OCTOPUS,"40,344"
2/25/2015,HONG KONG,"FISH, OCTOPUS, OTHER","39,947"
2/25/2015,INDIA,"OCTOPUS, OTHER","49,934"
2/25/2015,NEW ZEALAND,MUSSELS,"27,919"
2/25/2015,NICARAGUA,"LOBSTER, MAHI MAHI","33,000"
2/25/2015,SOUTH KOREA,"CRAB, CRABMEAT","28,375"
2/25/2015,SRI LANKA,"CRABMEAT, PASTEURIZED","51,189"
2/25/2015,THAILAND,LOBSTER,"33,466"
2/25/2015,THAILAND,"CRAB, CRABMEAT","39,595"
2/26/2015,CHILE,"SALMON, MUSSELS","47,857"
2/26/2015,CHILE,MUSSELS,"15,860"
2/26/2015,CHILE,MUSSELS,"34,379"
2/26/2015,CHINA,"CRAB, SCALLOP, BREADED, CRABMEAT","55,115"
2/26/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,438"
2/26/2015,DOMINICAN REPUBLIC,OCTOPUS,"53,663"
2/26/2015,HONG KONG,OCTOPUS,"23,600"
2/26/2015,NEW ZEALAND,"MUSSELS, ORANGE ROUGHY","33,263"
2/26/2015,NEW ZEALAND,"HAKE, MUSSELS","39,899"
2/26/2015,SOUTH AFRICA,LOBSTER,"22,046"
2/26/2015,SOUTH AFRICA,LOBSTER,"22,046"
2/26/2015,SPAIN,"TUNA, COD, CRUSTACEANS, MOLLUSCS, MUSSELS, OCTOPUS, SARDINE, SQUID, OTHER","36,431"
2/26/2015,THAILAND,"MUSSELS, OCTOPUS, OTHER, CLAM","38,819"
2/26/2015,THAILAND,OCTOPUS,"44,074"
2/26/2015,THAILAND,"CRAB, CRABMEAT, PASTEURIZED","44,072"
2/27/2015,CHILE,"SALMON, MUSSELS","56,431"
2/27/2015,CHILE,MUSSELS,"41,579"
2/27/2015,CHILE,"SALMON, MUSSELS","47,289"
2/27/2015,CHINA,"CRAB, CRABMEAT","46,978"
2/27/2015,CHINA,"CRAB, CRABMEAT","20,944"
2/27/2015,CHINA,"CRAB, SCALLOP, BREADED, CRABMEAT","44,753"
2/27/2015,HONG KONG,"CRAB, CRABMEAT, PASTEURIZED","39,240"
2/27/2015,INDIA,OCTOPUS,"43,651"
2/27/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","46,715"
2/27/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","46,726"
2/27/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","40,033"
2/27/2015,MEXICO,OCTOPUS,"7,215"
2/27/2015,NEW ZEALAND,MUSSELS,"38,102"
2/27/2015,NEW ZEALAND,MUSSELS,"37,553"
2/27/2015,NEW ZEALAND,MUSSELS,"46,865"
2/27/2015,NICARAGUA,"LOBSTER, CONCH","38,872"
2/27/2015,PHILIPPINES,"TUNA, OCTOPUS, YELLOWFIN","316,404"
2/27/2015,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","35,527"
2/27/2015,PHILIPPINES,OCTOPUS,"44,866"
2/27/2015,PHILIPPINES,"CRAB, PASTEURIZED, CRABMEAT","33,069"
2/27/2015,SRI LANKA,"CRAB, PASTEURIZED, CRABMEAT","29,661"
2/27/2015,THAILAND,LOBSTER,"38,378"
2/27/2015,THAILAND,LOBSTER,"38,378"
2/27/2015,VIETNAM,"CRAB, PASTEURIZED, CRABMEAT","46,297"
2/28/2015,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","53,241"
2/28/2015,CHILE,"CRUSTACEANS, MOLLUSCS, MUSSELS","55,291"
2/28/2015,CHINA,"CRAB, OCTOPUS, CLAM","41,405"
2/28/2015,CHINA,"CRAB, CRABMEAT","46,297"
2/28/2015,CHINA,"CRAB, CRABMEAT","47,399"
2/28/2015,CHINA,"CRAB, CRABMEAT","45,635"
2/28/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","50,300"
2/28/2015,INDONESIA,OCTOPUS,"61,508"
2/28/2015,NEW ZEALAND,MUSSELS,"38,102"
2/28/2015,NEW ZEALAND,MUSSELS,"38,093"
2/28/2015,NEW ZEALAND,MUSSELS,"38,102"
2/28/2015,SOUTH KOREA,"CRAB, CRABMEAT","31,078"
2/28/2015,SOUTH KOREA,OCTOPUS,"34,328"
2/28/2015,SOUTH KOREA,"CRAB, CRABMEAT","32,401"
2/28/2015,SPAIN,OCTOPUS,"22,684"
2/28/2015,SPAIN,OCTOPUS,"22,754"
3/1/2015,CHINA,"CRAB, CRABMEAT","37,919"
3/1/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","43,173"
3/1/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,477"
3/1/2015,CHINA,"CRAB, CRABMEAT","94,577"
3/1/2015,CHINA,"MUSSELS, OYSTERS","36,552"
3/1/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,438"
3/1/2015,MOROCCO,OCTOPUS,"38,834"
3/1/2015,NEW ZEALAND,MUSSELS,"42,432"
3/1/2015,SPAIN,OCTOPUS,809
3/1/2015,THAILAND,"CRAB, CRABMEAT","39,595"
3/1/2015,THAILAND,"CRAB, CRABMEAT","39,595"
3/2/2015,BELIZE,"LOBSTER, CONCH","30,976"
3/2/2015,CHILE,MUSSELS,"39,374"
3/2/2015,CHILE,MUSSELS,"38,580"
3/2/2015,CHILE,MUSSELS,"34,612"
3/2/2015,CHILE,MUSSELS,"41,034"
3/2/2015,CHILE,MUSSELS,"40,785"
3/2/2015,CHILE,MUSSELS,"38,580"
3/2/2015,CHILE,MUSSELS,"40,785"
3/2/2015,CHINA,OCTOPUS,"36,885"
3/2/2015,CHINA,OCTOPUS,"21,120"
3/2/2015,CHINA TAIWAN,"SHRIMP, OCTOPUS, EEL","43,823"
3/2/2015,INDONESIA,"TUNA, GROUPER, SNAPPER, OCTOPUS","47,708"
3/2/2015,INDONESIA,"TUNA, OCTOPUS","45,199"
3/2/2015,INDONESIA,OCTOPUS,"41,601"
3/2/2015,MEXICO,OCTOPUS,"58,422"
3/2/2015,MEXICO,OCTOPUS,"47,399"
3/2/2015,PHILIPPINES,"CRAB, PASTEURIZED, OTHER, CRABMEAT","36,032"
3/2/2015,SOUTH KOREA,"CRAB, CRABMEAT","31,078"
3/2/2015,THAILAND,"SQUID, CUTTLEFISH, OCTOPUS, OTHER","35,977"
3/2/2015,UNITED ARAB EM,LOBSTER,"18,905"
3/2/2015,VIETNAM,OCTOPUS,"40,964"
3/3/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","46,887"
3/3/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","48,801"
3/3/2015,CHILE,MUSSELS,"40,829"
3/3/2015,CHINA,"LOLIGO, SQUID, CRAB, PASTEURIZED, CRABMEAT","42,240"
3/3/2015,CHINA,"CRAB, CRABMEAT, PASTEURIZED","50,706"
3/3/2015,CHINA,LOBSTER,"1,323"
3/3/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","46,297"
3/3/2015,INDIA,OCTOPUS,"43,651"
3/3/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","29,200"
3/3/2015,NEW ZEALAND,MUSSELS,"38,102"
3/3/2015,NEW ZEALAND,MUSSELS,"38,102"
3/3/2015,NEW ZEALAND,MUSSELS,"38,102"
3/3/2015,NEW ZEALAND,MUSSELS,"38,102"
3/3/2015,PHILIPPINES,"CRAB, PASTEURIZED, OTHER, CRABMEAT","38,580"
3/3/2015,THAILAND,LOBSTER,"42,981"
3/3/2015,THAILAND,"CRAB, CRABMEAT","39,595"
3/3/2015,THAILAND,"CRAB, CRABMEAT","39,595"
3/3/2015,THAILAND,"CRAB, PASTEURIZED, CRABMEAT","40,721"
3/4/2015,CANADA,LOBSTER,"14,109"
3/4/2015,CHILE,MUSSELS,"46,032"
3/4/2015,CHILE,MUSSELS,"34,379"
3/4/2015,CHINA,"CRAB, CRABMEAT","44,092"
3/4/2015,CHINA,"MUSSELS, OYSTERS, SARDINE","44,092"
3/4/2015,CHINA,"CRAB, PASTEURIZED, CRABMEAT","41,438"
3/4/2015,CHINA,"CRAB, CRABMEAT","41,229"
3/4/2015,INDIA,"CRAB, PASTEURIZED, CRABMEAT","49,844"
3/4/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","38,977"
3/4/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","45,882"
3/4/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","50,300"
3/4/2015,INDONESIA,OCTOPUS,"44,480"
3/4/2015,INDONESIA,"OCTOPUS, TUNA, SNAPPER","48,219"
3/4/2015,NEW ZEALAND,MUSSELS,"38,102"
3/4/2015,NEW ZEALAND,MUSSELS,"38,102"
3/4/2015,NEW ZEALAND,MUSSELS,"37,108"
3/4/2015,NICARAGUA,"LOBSTER, MAHI MAHI, CONCH","30,400"
3/4/2015,THAILAND,OCTOPUS,"42,593"
3/4/2015,THAILAND,OCTOPUS,"44,074"
3/5/2015,ARGENTINA,"PATAGONIAN, TOOTHFISH","49,163"
3/5/2015,BAHAMAS,LOBSTER,"43,563"
3/5/2015,CHINA,"CRAB, CRABMEAT","92,944"
3/5/2015,CHINA,OCTOPUS,"15,642"
3/5/2015,CHINA,"CRAB, CRABMEAT","43,519"
3/5/2015,INDONESIA,"CRAB, CRABMEAT, PASTEURIZED","42,185"
3/5/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","46,826"
3/5/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","46,826"
3/5/2015,NEW ZEALAND,"MOLLUSCS, MUSSELS","33,338"
3/5/2015,NEW ZEALAND,MUSSELS,"38,102"
3/5/2015,NEW ZEALAND,MUSSELS,"38,102"
3/5/2015,NEW ZEALAND,MUSSELS,"38,102"
3/5/2015,NEW ZEALAND,MUSSELS,"38,102"
3/5/2015,NICARAGUA,LOBSTER,"15,708"
3/5/2015,NICARAGUA,LOBSTER,"23,617"
3/5/2015,NICARAGUA,"SNAPPER, YELLOWTAIL, CORVINA, LOBSTER, GROUPER, MAHI MAHI","44,098"
3/5/2015,PHILIPPINES,"CRAB, CRABMEAT, PASTEURIZED","49,383"
3/5/2015,REUNION,"PATAGONIAN, TOOTHFISH","16,508"
3/6/2015,AUSTRALIA,MUSSELS,"59,626"
3/6/2015,CHINA,"ABALONE, OCTOPUS, SQUID","46,184"
3/6/2015,INDONESIA,"OCTOPUS, SNAPPER","47,273"
3/6/2015,INDONESIA,"CRAB, PASTEURIZED, CRABMEAT","42,924"
3/6/2015,INDONESIA,OCTOPUS,"47,315"
3/6/2015,INDONESIA,"SNAPPER, OCTOPUS","41,790"
3/6/2015,PERU,"CRAB, PASTEURIZED, CRABMEAT","50,000"
3/6/2015,PHILIPPINES,OCTOPUS,"44,643"
3/6/2015,PHILIPPINES,OCTOPUS,"44,643"
3/6/2015,THAILAND,"LOLIGO, OCTOPUS, OTHER, SHRIMP","38,779"
3/6/2015,THAILAND,"MUSSELS, OTHER","38,785"
